"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"482146282316648448","","","2014-06-26 13:00:06 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","お、おそろしや…
コレでしっかりと、C#プログラミングできてる！
1曲弾けばプログラムが組める、ピアノの鍵盤を叩いてプログラミングができるソフトウェア登場 - GIGAZINE http://t.co/PnMpHtx7wb","","","","http://gigazine.net/news/20140626-programming-piano-keyboard/"
"481744801952325632","","","2014-06-25 10:24:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WPFのバグ見っけた。
WIndowState を Maximizedにすると、ModernUIのスナップのウィンドウまで隠されてして表示してしまうバグ。Win8時代もあったらしいけど、修正されていない。Microsoft働け―","","","",""
"481007509675577344","","","2014-06-23 09:35:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GRUBの設定したら、Ubuntuがカーネルパニックで落ちるようになった―(T_T)
orz orz orz ....","","","",""
"480709221189574657","","","2014-06-22 13:49:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[さくさくエディタ/アイデア]
・ドラッグアンドドロップでテキスト貼り付け
―テキスト以外にも、ブラウザからのリンクを受け取り、URLを貼り付けることができたらいいなと思います。
@vivisuke","","","",""
"480666399493197824","","","2014-06-22 10:59:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Let it go
Let it go
Let it go...
Let it be
( ﾟдﾟ)ﾊｯ!","","","",""
"480269235168358400","","","2014-06-21 08:41:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","何故、例のFlashマルウェアで、VLC Media Playerがインストールされるのだろうか…もしかして、マルウェアの作成者って、VLC愛好家？
少なくとも、僕はVLC愛好家です","","","",""
"480238623229345792","","","2014-06-21 06:39:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ぷよぷよぉ～ぷよぷよぉ～ぷぷぷぷぷっぷぷよぷよぷよぷよ～
(壊れた)","","","",""
"478485585527459840","","","2014-06-16 10:33:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Firefox Version 32(現在アルファ2版)は、コンテキストメニューに、ナビゲーションボタン達がついて自分的に使いやすい！Firefox、マジ神ブラウザ http://t.co/HChUmPyLqP","","","","https://twitter.com/GnicoGplus/status/478485585527459840/photo/1"
"477784190537068544","","","2014-06-14 12:06:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cocos2d-xのファイル眺めてたら、OpenGLの根幹部、GL.hが、Microsoftが1996年に作成してたやつ使っておるぞ！フルッ","","","",""
"477660475354669056","","","2014-06-14 03:55:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VisualCalcアップデータで自由にメッセージ表示とかできるよう改良して、テスト(デバッグ)も終わった！と疲れたので、ゲームしよ","","","",""
"477073514734694400","","","2014-06-12 13:02:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @nagat01: さくさくペイント v0.4.5 をリリースしましたー
https://t.co/FDIpzr6Cwq
・ 描画アルゴリズムをあらかた高速化
・ メッシュ変形・塗り溢れ防止・コンソール
・ ソースコード1000行-&gt;2000行
・ オープンソース化
紹介…","477040398020251649","63634629","2014-06-12 10:51:08 +0000","https://sites.google.com/site/fpaintnagato/paint/ssp,https://sites.google.com/site/fpaintnagato/paint/ssp"
"476944468340244480","","","2014-06-12 04:29:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ちなみに、今日・昨日は、学校が11時半に終わります。やったー！","","","",""
"476943945591558145","","","2014-06-12 04:27:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Monoの対応OSページ見ると、PowerPCサポートしてて、その中にWiiやPlayStation3があって、動くらしいので、C#てUnityよりも凄いクロスプラットフォームなんだなと思った。多分脱獄必要だと思うけど","","","",""
"476734623817273346","","","2014-06-11 14:36:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dotnetConfで、C#6.0とか発表…楽しみ！","","","",""
"476664157849149441","476663816432791552","1731469764","2014-06-11 09:56:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","なので、特にチュートリアルに沿って学んだとかではなく、自分で手さぐりしながら組み立ててみました
@vivisuke","","","",""
"476663816432791552","476663502493347840","6186722","2014-06-11 09:54:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","チュートリアルというか、自分でかってにどんなことをやるかを考えて、色々Web検索したりしてみただけです。そこでラムダ式を知った・・・
@vivisuke","","","",""
"475965951993597952","","","2014-06-09 11:41:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","皆さん！Swiftという言語が世の中では話題ですが、.NetのNemerleの方が高機能ですよ！","","","",""
"475953380154568704","","","2014-06-09 10:51:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RPNを解析して計算するプログラムをNemerleで作りチュウ(終わった)。さて、後はデバッグ地獄だけだ","","","",""
"475634815518003201","","","2014-06-08 13:45:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Twitterが複数枚画像投稿できること、初めて知った...","","","",""
"475634119158685697","","","2014-06-08 13:43:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".Net言語
Visual Basic .Net
C#
C++/CLI
F#
Boo
Nemerle
IronPython
IronRuby
IronJS
Phalanger
J#(逝きました)
PowerShell
色いろあるねぇ！((o(´∀｀)o))ﾜｸﾜｸ","","","",""
"475596038896496641","","","2014-06-08 11:11:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","グラフィックドライバ更新すると、エンコード速度も上がるのね4949","","","",""
"475524109766385664","","","2014-06-08 06:25:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cocos2d-xのTutorialやってて、初めてC++11で、ラムダが使えるようになったことに気づいた","","","",""
"475139850824200193","","","2014-06-07 04:59:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gnicoは、Haskellを窓から(Windows)投げ捨て、ペンギン(Linux)にひろわせた。
環境設定が厄介なので、LinuxでHaskellを使うことにする。","","","",""
"475138809500147712","475138497779466240","6186722","2014-06-07 04:54:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@vivisuke ありがとうでござる！","","","",""
"475116277032169472","","","2014-06-07 03:25:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cabalがうまくいかないなと思ったら、
PowerShellと相性が悪いらしく、cygwinから操作したら、素直に言うことを聞いてくれた。文字コード問題涙目","","","",""
"475111839961845760","","","2014-06-07 03:07:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","久しぶりにHaskell触ったら、2013年9月版出てたので、アプデ(ておい","","","",""
"475092585199853568","475092229577396225","6186722","2014-06-07 01:51:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@vivisuke よろしくお願いしますm(_ _)m","","","",""
"475085745690927105","","","2014-06-07 01:24:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[さくさくエディタ][アイデア]
改行コードの全置換機能があったらいいなとおもいます
@vivisuke","","","",""
"474547675602243584","","","2014-06-05 13:45:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Swift、F#と違って、letで定数、varで変数なのはいいなと思った。
しかし、Stringの操作で、""\(値)""は、ちょっと…と思った。","","","",""
"474505202469335041","","","2014-06-05 10:57:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","「開発のとおりです。」
これはひどい http://t.co/QJ7KtN7wRW","","","","https://twitter.com/GnicoGplus/status/474505202469335041/photo/1"
"474153298572746752","","","2014-06-04 11:38:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Visual Studio 14
・新.NetコンパイラRoslynへ
・ASP . NET vNext
・C++ 11/14コンパイルサポート
リリース期待
&gt;F#もVisualStudioのパッケージに含めるんだっ！","","","",""
"474150370475016194","","","2014-06-04 11:27:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Surfaceとか、カゲロウタブレットとか、タブレットばかりじゃなくてPCとかも出せば売れると思うのになぁ～","","","",""
"474150020099223553","","","2014-06-04 11:25:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Unicode 7.0、今月中に完成するか否か…","","","",""
"473763286094057472","","","2014-06-03 09:49:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Apple「Safariは他のブラウザよりも消費電力が少ないです。」
Microsoft「InternetExplorerは他のブラウザよりもエコなブラウザだ。」(IE9発表時)
InternetExplorerとSafari、どっちがエコなのだろうか？","","","",""
"473761101671170048","","","2014-06-03 09:40:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","新しいデザインのXcode、フラット過ぎて、批判出そう...","","","",""
"473760824683552768","","","2014-06-03 09:39:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Swift、制限厳しくて色々転けそうな予感。。","","","",""
"472748827456196608","","","2014-05-31 14:37:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","今日の成果 http://t.co/j0ssiYOWaR","","","","https://twitter.com/GnicoGplus/status/472748827456196608/photo/1"
"472747126485549056","","","2014-05-31 14:31:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WPFのRichTextBox、こ、この子、使えるやつやぞっ！","","","",""
"472719077706706944","","","2014-05-31 12:39:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","リボンのUI作りチュウ・・・
ライブラリ化とかは難しそう。
AppMenuButtonはやっぱり、Office 2007のように、丸がいいよね！
キ○グソフトのやつよりは、上手く作れた自信がする(現段階で) http://t.co/ct08Fc7dMN","","","","https://twitter.com/GnicoGplus/status/472719077706706944/photo/1"
"472692679294218240","","","2014-05-31 10:54:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","具体的に…
1.なぜだか、ウィンドウの枠が細くなる
2.全然デザインがWindows8と調和していない
3.AppMenu(名称あってるかな？左上のメニュー)がずれる

Microsoftはとんでもないシロモノを作ってしまったようだ http://t.co/Qup8pw01k2","","","","https://twitter.com/GnicoGplus/status/472692679294218240/photo/1"
"472691184008048640","","","2014-05-31 10:48:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".Net 4.5 WPFのRibbonコントロールたちはひどい出来だった。みんな！使うんじゃないぞ！(教訓・呼びかけ・注意)","","","",""
"471267497564336128","","","2014-05-27 12:31:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","やったー！
MP3エンコード、最適化有効でも成功したー！","","","",""
"470562135118860289","470554508968226816","700659122","2014-05-25 13:48:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shadowlink0122 C# ↔ VBのサイトなら有りますよ。
http://t.co/0Hg4Xu1uMm","","","","http://www.developerfusion.com/tools/convert/csharp-to-vb/"
"470237445233983488","","","2014-05-24 16:18:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","午後のこ～だのリメイク版には程遠いナニカを作成中。コレが、C++とC#の連携技です http://t.co/JIL9EQZ8LH","","","","https://twitter.com/GnicoGplus/status/470237445233983488/photo/1"
"470030324378783744","","","2014-05-24 02:35:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VisualC++2013は、.cのコンパイルが出来ない？何故だろう
まあ、.cppに変更すれば問題なし。めでたしめでたし","","","",""
"469852372731047937","","","2014-05-23 14:48:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Qt、ビルド失敗するので、アンインスコ。やっぱ、Gtk++ですな","","","",""
"469824633756069889","","","2014-05-23 12:58:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Qtホームページを開いてみたら、Qt 5.3が出ていたので迷わずインスコ。
VS2013で開発できるぜぇぇ！！ http://t.co/m8dR7qWovS","","","","https://twitter.com/GnicoGplus/status/469824633756069889/photo/1"
"469125587701747713","","","2014-05-21 14:40:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","昔から思ってた。これはVisualCalcの敵
http://t.co/QZTBGdZANm","","","","http://www.kde.org/applications/utilities/kcalc/"
"468383176725782528","","","2014-05-19 13:30:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","こりゃ、WPFのパクリだな。使いにくいし http://t.co/fL2slctbsZ","","","","https://twitter.com/GnicoGplus/status/468383176725782528/photo/1"
"468370157555810305","","","2014-05-19 12:38:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Javaが嫌いな人は、vi使うな！
Lisp系言語が嫌いな人は、Emacs使うな！
この意味、わかるかな？","","","",""
"468336231177138176","467845025619927040","6186722","2014-05-19 10:23:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@vivisuke スタートページを開かないで、起動すると、速いし、起動度にスタートページを開いても速い。起動処理とスタートページを開く処理のスレッドが絡まってたり？","","","",""
"468323963722924034","","","2014-05-19 09:35:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/ZqScnCd5sb
Snake、茶色い物体実装版をアップしました。EXEファイルは、bin/Releaseの中にあります。
@vivisuke","","","","https://bitbucket.org/gnico_gplus/csharp_samples_gnico/src/06cbd6a95ee4/SnakeCSharp"
"468303067545235456","468302844404064256","994788901","2014-05-19 08:12:06 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","父から、友人が書いた本だって、くれたw
@cnt_e","","","",""
"468292509253107712","468259557408403456","994788901","2014-05-19 07:30:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","会食は評価なり・・・辞書なくして世は渡れず
その本、初版持ってます！
@cnt_e","","","",""
"468152982719066112","468152100845666304","63634629","2014-05-18 22:15:43 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","どちらも、コミュニティが大きいですからねー
KDEは、ChromeのBlinkエンジンなどの元、KHTMLエンジンを作りましたし、GNOMEは、Gtkツールキットを作り、Firefoxを作ったりと・・・
Microsoftよりもすごいかもしれませんね
@nagat01","","","",""
"468149517733228545","468147642552180740","63634629","2014-05-18 22:01:57 +0000","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","KDE → Krita
GNOME → Gimp
Windows → ペイント
MacOSX → ...
ですよ
@nagat01","","","",""
"467837702801326080","467837356305678337","6186722","2014-05-18 01:22:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@vivisuke 起動時だけだから、起動時のナニカの処理がUIを10秒ぐらい固まらせているのかな？","","","",""
"467834212247011328","","","2014-05-18 01:09:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[バグ？] スタートページが英語になってる
 [アイデア] スタートページで、インフォメーションページをインターネットから取得する時、固まるので、別スレッドで取得した方がいいと思います@vivisuke http://t.co/qAJbXvZDab","","","","https://twitter.com/GnicoGplus/status/467834212247011328/photo/1"
"467829081128464385","","","2014-05-18 00:48:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VisualCalc Version 1.012を公開します。
アップデータは準備中です。
Version 1.00x系の方は、アップデータでアップデートすることは出来ません。
https://t.co/tCwYDCFRDl","","","","https://bitbucket.org/gnico_gplus/visualcalc/downloads/VisualCalc_1012.zip"
"467819264586440704","","","2014-05-18 00:09:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ubuntu PhoneのGUIツールキットはQtらしい","","","",""
"467696164947517440","","","2014-05-17 16:00:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","顔が描けない～ http://t.co/a1SQHEcaAc","","","","https://twitter.com/GnicoGplus/status/467696164947517440/photo/1"
"467679273977794562","","","2014-05-17 14:53:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","泣ける。VBたん・・・ http://t.co/RcfaVVkXRT","","","","https://twitter.com/GnicoGplus/status/467679273977794562/photo/1"
"467666474128003074","","","2014-05-17 14:02:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","いつか夢見たVBたん http://t.co/3aXtCIYffN","","","","https://twitter.com/GnicoGplus/status/467666474128003074/photo/1"
"467553990926811136","","","2014-05-17 06:35:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","句点の位置がおかしいよMicrosoftさん
(Windows8.1 ログイン画面) http://t.co/SaxCPgrlFA","","","","https://twitter.com/GnicoGplus/status/467553990926811136/photo/1"
"467551009644900352","467549916667998208","1731469764","2014-05-17 06:23:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@GnicoGplus Windows名前環境下のライブラリは、全てWinAPI RT をフックしたやつだから、C++でも利用可能。てことは、Windows8以降だと、簡単にエンコードできるのか・・・こ、こええ・・・","","","",""
"467549916667998208","467534034910720000","1731469764","2014-05-17 06:19:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@GnicoGplus 間違え。
Windows.Media.Transcoding 
だった・・・","","","",""
"467534506757332992","","","2014-05-17 05:18:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","画面キャプチャとか色々できちゃう
Microsoft.Expression.Encoder
オソロシス・・","","","",""
"467534034910720000","","","2014-05-17 05:16:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","動画のエンコードが簡単に出来てしまうWindows.Storage.Pickers.FileSavePicker
怖いです...","","","",""
"467280180809957377","","","2014-05-16 12:27:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","い、怒りの、か、感情で....iTunesをアンインストールしてしまった・・・","","","",""
"467225582938255360","","","2014-05-16 08:50:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","いつか放置してたF#のサインのプログラム修正...完了 http://t.co/EwVjmvqhYz","","","","https://twitter.com/GnicoGplus/status/467225582938255360/photo/1"
"466561831843020800","","","2014-05-14 12:53:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ちなみに、900!をすると、こうなる...
需要あるのかな・・・? http://t.co/Hc1hyJR8m9","","","","https://twitter.com/GnicoGplus/status/466561831843020800/photo/1"
"466561403256864768","","18389200","2014-05-14 12:51:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@NetSeed 電卓ソフト、拡張桁計算モードでn!ができるように開放してみた。ずっと昔から機能自体は存在してたけれどね...
公開準備中... http://t.co/JcE7Vl2Hfo","","","","https://twitter.com/GnicoGplus/status/466561403256864768/photo/1"
"466536199445037056","","","2014-05-14 11:11:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WindowsFormsもDPIサポートがいい感じになされましたね♪","","","",""
"466205162340495360","","","2014-05-13 13:15:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","しかし、F#にユニバーサルアプリはなかった・・・","","","",""
"466205104765280256","","","2014-05-13 13:15:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".Net 2.0でもユニバーサルアプリは作成可能な模様","","","",""
"466204033527472128","","","2014-05-13 13:11:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VisualStudio 2013 Update 2 やっとアプデ終わったぁ～ http://t.co/iGAZ2234ez","","","","https://twitter.com/GnicoGplus/status/466204033527472128/photo/1"
"466181766500188161","466180649145995264","5733542","2014-05-13 11:42:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@arigayas 一応出来るらしいのですが、色々限定されてたりしてて大変で、使いにくいです....","","","",""
"466180473060728832","466171523988877312","5733542","2014-05-13 11:37:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@arigayas WPFでは、Ctrlを使うショートカットキーは設定できないのです。シクシク...
「\」を押してみてください。割り算になってるはずです。「/」のショートカットキーもWPFで設定出来ないのです・・・","","","",""
"466157897487884288","466085708793262080","5733542","2014-05-13 10:07:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@arigayas キーボードの「v」を押すと、一応ペーストできるようになってます","","","",""
"465978443364986881","","","2014-05-12 22:14:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VisualStudio2013 update2
ｷﾀ━━━━(ﾟ∀ﾟ)━━━━!!","","","",""
"465855754805604353","465855544188600322","700659122","2014-05-12 14:07:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shadowlink0122 本当にこうなったら、Microsoft、どうなるんだろうなーw","","","",""
"465855233315184640","","","2014-05-12 14:05:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[コレはネタです]
MicrosoftがVisalStudio2018のロゴを公開したようです。
ネット上では、マリ○カート8のロゴの一部パクってんじゃねえ？という批判が有るようです http://t.co/FlbHkogfcF","","","","https://twitter.com/GnicoGplus/status/465855233315184640/photo/1"
"465820567979819008","465820290430140417","700659122","2014-05-12 11:47:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shadowlink0122 DVDブートだと、プログラムのインストールや、ファイルの保存、設定の保存ができませんぬ。なので、実用的ではありません","","","",""
"465820003413942273","465819753076891648","700659122","2014-05-12 11:45:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shadowlink0122 Ubuntuインスコしなきゃ、プログラムのインストールとか出来ないよ","","","",""
"465797549811449857","465797292042117120","700659122","2014-05-12 10:16:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shadowlink0122 Ubuntuで何をしたいの？","","","",""
"465796819797028865","465791978177691650","700659122","2014-05-12 10:13:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shadowlink0122 パーテーションを区切ったらできるよ","","","",""
"465471429937340417","","","2014-05-11 12:40:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VisualCalc Version 1.010を公開します
・いろいろなバグ修正
・スプラッシュの変更
アップデータからアップデートは出来ません下記URLからダウンロードし、上書きしてください
https://t.co/lOhdaoNMnx","","","","https://bitbucket.org/gnico_gplus/visualcalc/downloads/VisualCalc_1010.zip"
"465464869173489664","","","2014-05-11 12:14:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","昔のソフト見返すと、恥ずかしい限りですw","","","",""
"465463818068312064","","","2014-05-11 12:09:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VisualCalc、もうすぐで、1.010です。
起動画面も変化します。
Vis○alStudio2013をパク(ry http://t.co/Htn6Q7grZH","","","","https://twitter.com/GnicoGplus/status/465463818068312064/photo/1"
"465463099328180224","465462426939318272","700659122","2014-05-11 12:07:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shadowlink0122 
System.Windows.Forms.SystemInformation.PowerStatusで、バッテリー残量・残り時間・状況などがわかります
GUI部はWPFです。","","","",""
"465462252229767168","465459754031009792","328408248","2014-05-11 12:03:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@gaku3601 がんばれ社畜ぅ","","","",""
"465461778634113024","465459786981441536","700659122","2014-05-11 12:01:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shadowlink0122 ソースコードもそのうち公開するよー(といっても、特にすごくはないが)
http://t.co/7OYCoBIQRu
閉じるときは、右クリックメニューから閉じてね","","","","http://yahoo.jp/box/k0VTOL"
"465459526963974145","","","2014-05-11 11:52:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","バッテリー残量が簡単にわかるって意外と便利 http://t.co/ZqsgsKjY1i","","","","https://twitter.com/GnicoGplus/status/465459526963974145/photo/1"
"465459258373308416","465458966596579328","328408248","2014-05-11 11:51:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@gaku3601 がんばって～
o(≧∇≦)oﾌﾚｰ!!ﾌﾚｰ!!","","","",""
"465106813235363840","","","2014-05-10 12:31:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[記録]re○erege氏がまた、女性4人とお出かけしたようです","","","",""
"464993717699350528","","","2014-05-10 05:01:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","めっさ大変&gt;&lt;
Gtk#で、GUIデザイナ使えると思ったけど、使えなかった...残念！ http://t.co/C67r26wJa0","","","","https://twitter.com/GnicoGplus/status/464993717699350528/photo/1"
"464946191419977728","","","2014-05-10 01:53:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","26分で、1.0007DL数25って怖いんだけど・・・","","","",""
"464939432395558912","","","2014-05-10 01:26:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VisualCalc Version 1.0007を公開します。いろいろなバグ修正と、WindowsVistaのサポートが変更点です。
https://t.co/Vu8FrpUBiJ
アップデータでもアップデートできます","","","","https://bitbucket.org/gnico_gplus/visualcalc/downloads/VisualCalc_1007.zip"
"464938073101332481","","","2014-05-10 01:20:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".Net Native....fmfm...
この記事の中で、VisualBasicの文字が出てこないのが残念","","","",""
"464739105809498112","","","2014-05-09 12:10:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","書き間違えさえなければ・・・","","","",""
"464739049056370688","","","2014-05-09 12:09:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","マルチスレッドプログラミングなんて難しくなかった・・・","","","",""
"464738510168002560","","","2014-05-09 12:07:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VisualCalcスレッド問題:
elseを書き忘れてた。
以上。","","","",""
"464384843501957121","","","2014-05-08 12:42:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","(ストレスの塊をツイッターに発散しただけです)","","","",""
"464384762480967680","","","2014-05-08 12:42:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","＼(^o^)／ｵﾜﾀ","","","",""
"464384669731913728","","","2014-05-08 12:41:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","鬱！","","","",""
"464020371008548864","","","2014-05-07 12:34:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","http://t.co/j6XpOUSRB7
スネークをC#に移植してみました。
(「さくさく理解できる C# コンソールアプリ入門」をニコ生で使う人が増えてる！)という夢をGnicoは見たのだ・・・@vivisuke","","","","http://yahoo.jp/box/XcsfeB"
